name_com_equi,Alloy ID,Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,W,C,Mg,Zn,Si,Re,N,Sc,Li,Sn,Be,Num_of_Elem,Density_calc,dHmix,dSmix,dGmix,Tm_x,n.Para,Atom.Size.Diff,Elect.Diff,VEC,Sythesis_Route,Hot-Cold_Working,Homogenization_Temp,Homogenization_Time,Annealing_Temp,Annealing_Time_(min),Quenching,HPR,Microstructure_,Multiphase,IM_Structure,Microstructure,Phases,References,system,e_above,e_above_im,hmix,stability,phase,cost,bcc_delta,hcp_delta,decomposition,Tm_y,T,density,youngs,delta_r,gam_r,chi,lambda_s,vec,hmix_m,omega,tann_s,im_eform,kappa,him_hmix,m1,m2,m3,m4,m6,m7,mvec,full_name,X,y,mean_VEC,VEC_dif,mean_electronegativity,electronegativity_dif,atom_radius_dif,a2,melting_point_dif,Smix,aomiga,Hmix,Hmix_dif,Hmix_z,Hmix_p,Hmix_n,phase_x,label,phase_y,Tm,IDENTIFIER: Reference ID,FORMULA,PROPERTY: Microstructure,PROPERTY: Processing method,PROPERTY: BCC/FCC/other,PROPERTY: grain size ($\mu$m),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: Calculated Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Exp. Young modulus (GPa),PROPERTY: Calculated Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: doi,REFERENCE: year,REFERENCE: title
Al Cr Mo Ti W,,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Al Cr Mo Ti W,-0.039,-0.039,-0.122,stable,,12.77,-0.156,-0.033,['Al1Cr1Mo1Ti1W1_SS_BCC'],,2096,8.703438326198631,241.0,4.9506058270987365,1.1720500785979555,0.3300666599340199,0.5460012887259469,5.0,-9.936000000000003,3.1366659598341093,-0.2907031698834417,-0.4313018758333342,2.129199745540279,2.169038685893637,stable,stable,stable,unstable,unstable,unstable,BCC,Al20.0Ti20.0Cr20.0Mo20.0W20.0,4.69921,0.84497,5.0,0.25298,1.866,0.17688,0.05336,0.01152,0.39853,0.01338,3.09158,-10.08,1.84e+23,2.09e+23,6.22e+21,2.09e+23,BCC+IM,8.0,BCC,2329.0,,,,,,,,,,,,,,,,,,,,,,,
Hf Mo Ta Ti Zr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Hf Mo Ta Ti Zr,-0.043,-0.043,-0.049,stable,,162.13,-0.115,-0.045,['Hf1Mo1Ta1Ti1Zr1_SS_BCC'],,2297,10.19147745585462,155.4,4.054054054054059,1.1156586651151983,0.3112298186228306,0.8142003695509192,4.6000000000000005,-1.904,17.935937881578703,-0.3185377799667425,-0.202731107999999,7.456937637368334,4.686600825876464,stable,stable,stable,unstable,stable,stable,BCC,Ti20.0Zr20.0Mo20.0Hf20.0Ta20.0,3.61,0.84005,4.6,0.17391,1.566,0.19874,0.06088,0.01224,0.1934,0.01338,17.78564,-1.92,5.75e+22,6.01e+22,2.47e+22,5.47e+22,BCC,0.0,BCC,2552.0,,,,,,,,,,,,,,,,,,,,,,,
Al Cr Mn Nb V,,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Al Cr Mn Nb V,-0.041,-0.028,-0.136,stable,,3.8,-0.11,-0.005,['Al1Cr1Mn1Nb1V1_SS_BCC'],,1722,6.351785126915163,156.0,4.950605827098737,1.1720500785979555,0.0363318042491698,0.5460012887259467,5.2,-14.016000000000002,1.8264224902519588,-0.2387785160957596,-0.4305110899999995,1.6575120964907053,2.0322518870018698,stable,unstable,unstable,unstable,unstable,unstable,BCC,Al20.0V20.0Cr20.0Mn20.0Nb20.0,5.08022,0.86372,5.2,0.25512,1.61,0.02257,0.05132,0.01071,0.32724,0.01338,2.10502,-12.16,2.07e+23,2.53e+23,1.51e+22,2.53e+23,IM,3.0,BCC,1913.0,,,,,,,,,,,,,,,,,,,,,,,
Mo Nb Ta Ti V,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Mo Nb Ta Ti V,-0.048,-0.048,-0.049,stable,,68.28,-0.186,-0.06,['Mo1Nb1Ta1Ti1V1_SS_BCC'],,2351,9.36830787684926,172.8,2.816901408450701,1.0795213314090897,0.2412964981096908,1.6864251536776766,5.0,-2.3200000000000003,15.06591638702666,-0.3260269127245813,-0.202731107999999,6.423729899329596,4.743133476512374,stable,stable,stable,stable,stable,stable,BCC,Ti20.0V20.0Nb20.0Mo20.0Ta20.0,9.35929,0.89323,5.0,0.12649,1.686,0.14312,0.03781,0.00763,0.18706,0.01338,13.65178,-2.56,4.69e+22,5.2e+22,1.24e+22,5.05e+22,BCC,0.0,BCC,2612.0,,,,,,,,,,,,,,,,,,,,,,,
Al Mo Nb Ti V,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Al Mo Nb Ti V,-0.05,-0.05,-0.207,stable,,7.56,-0.117,-0.02,['Al1Mo1Nb1Ti1V1_SS_BCC'],,1927,6.398950957901159,149.6,5.422691864889765,1.17149072443123,0.2279824554653274,0.455072415147755,4.6000000000000005,-12.656000000000002,2.26376096164667,-0.2672372205755469,-0.4313018758333342,1.814953946192801,2.329761424318761,stable,unstable,unstable,unstable,unstable,unstable,BCC,Al20.0Ti20.0V20.0Nb20.0Mo20.0,9.28547,0.89324,4.6,0.2217,1.708,0.13348,0.03796,0.00765,0.3264,0.01338,2.23768,-12.8,2.3e+23,2.68e+23,1.35e+22,2.67e+23,BCC,0.0,BCC,2141.0,,,,,,,,,,,,,,,,,,,,,,,
Mo Ta V W Zr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Mo Ta V W Zr,-0.027,-0.027,0.008,stable,,74.25,-0.226,-0.062,['Mo1Ta1V1W1Zr1_SS_BCC'],,2555,11.585191775557265,224.4,5.233087254229285,1.1612991278922076,0.3957069622839608,0.4886460731651142,5.2,-4.896000000000001,7.75677773326895,-0.354235979445774,-0.202731107999999,3.792439983976823,2.815895669419612,stable,stable,stable,unstable,stable,stable,BCC,V20.0Zr20.0Mo20.0Ta20.0W20.0,2.66173,0.80673,5.2,0.14391,1.796,0.22033,0.0709,0.01587,0.21576,0.01338,7.91204,-4.8,6.46e+22,7.54e+22,1.53e+22,7.38e+22,BCC+HCP+IM,13.0,BCC,2838.0,,,,,,,,,,,,,,,,,,,,,,,
Cr Mo Nb Ti Zr,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Cr Mo Nb Ti Zr,-0.004,-0.002,0.05,stable,,6.51,-0.106,-0.017,['Cr1Mo1Nb1Ti1Zr1_SS_BCC'],,2141,7.29238925143954,179.4,3.77739694831149,1.1166878237428015,0.2745468994543555,0.9378321458989108,5.0,-5.7760000000000025,5.511599126222018,-0.2969441138483074,-0.1633860983333323,2.9841756854399266,1.439799767792154,stable,stable,stable,unstable,stable,stable,BCC,Ti20.0Cr20.0Zr20.0Nb20.0Mo20.0,1.99232,0.76464,5.0,0.17889,1.658,0.16559,0.08195,0.01672,0.15721,0.01338,5.52622,-5.76,9.95e+22,1.14e+23,2.72e+22,1.11e+23,IM,3.0,BCC,2379.0,,,,,,,,,,,,,,,,,,,,,,,
Al Nb Ti V Zr,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Al Nb Ti V Zr,-0.035,-0.035,-0.151,stable,,4.52,-0.055,-0.018,['Al1Nb1Ti1V1Zr1_SS_BCC'],,1788,5.759532031220963,97.4,7.142857142857144,1.2601128749967874,0.1101635148313632,0.2622807618494931,4.2,-17.344000000000005,1.5330593470980465,-0.2480151131637607,-0.5397228399999996,1.5519013649552966,1.449019602519934,unstable,unstable,unstable,unstable,unstable,stable,BCC,Al20.0Ti20.0V20.0Zr20.0Nb20.0,3.32138,0.80833,4.2,0.17817,1.542,0.07144,0.06347,0.01281,0.29795,0.01338,1.52449,-17.44,3.79e+23,4.29e+23,3.26e+22,4.27e+23,IM,3.0,BCC,1987.0,,,,,,,,,,,,,,,,,,,,,,,
Cr Cu Fe Mo Ni,,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Cr Cu Fe Mo Ni,-0.011,-0.011,-0.038,stable,,5.33,0.044,0.015,['Cr1Cu1Fe1Mo1Ni1_SS_FCC'],,1795,8.717125668449196,229.8,2.6918398465999576,1.0802503114803157,0.1611707169432463,1.8467662535328204,8.200000000000001,4.608000000000001,5.793497111165795,-0.2490136641981392,-0.0923721724999993,3.085658960019686,0.3658594220434162,stable,unstable,unstable,stable,stable,stable,FCC,Cr20.0Fe20.0Ni20.0Cu20.0Mo20.0,10.36434,0.9024,8.2,0.24873,1.892,0.08519,0.03593,0.00826,0.26121,0.01338,5.75155,4.64,1.98e+23,2.05e+23,1.91e+23,7.51e+22,FCC,1.0,FCC,1995.0,,,,,,,,,,,,,,,,,,,,,,,
Cr Nb Ti V Zr,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Cr Nb Ti V Zr,-0.002,-0.002,0.096,stable,,4.6,-0.077,-0.023,['Cr1Nb1Ti1V1Zr1_SS_BCC'],,2013,6.562205721003134,139.2,4.7428881000876,1.1612991278922076,0.1178812962263309,0.5948734803749208,4.800000000000001,-4.704000000000001,6.360845562346709,-0.2790950141087917,-0.1189566100000002,3.289904402444816,0.7544122347897119,stable,stable,stable,unstable,stable,stable,BCC,Ti20.0V20.0Cr20.0Zr20.0Nb20.0,1.77671,0.76408,4.8,0.1559,1.552,0.07595,0.08678,0.01816,0.12144,0.01338,6.44893,-4.64,9.89e+22,1.1e+23,2.9e+22,1.06e+23,BCC+IM,8.0,BCC,2236.0,,,,,,,,,,,,,,,,,,,,,,,
Al Mn Nb Ti V,,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Al Mn Nb Ti V,-0.046,-0.037,-0.215,stable,,4.36,-0.099,-0.009,['Al1Mn1Nb1Ti1V1_SS_BCC'],,1679,5.804719210861264,123.4,4.9506058270987365,1.1720500785979555,0.0349857113690717,0.5460012887259469,4.800000000000001,-17.280000000000005,1.444260265640663,-0.2327872098894885,-0.4313018758333342,1.5199336956306384,2.025979257049569,stable,unstable,unstable,unstable,unstable,unstable,BCC,Al20.0Ti20.0V20.0Mn20.0Nb20.0,8.57555,0.89316,4.8,0.27639,1.586,0.02206,0.0395,0.00789,0.32854,0.01338,1.60808,-15.52,2.83e+23,3.41e+23,1.55e+22,3.41e+23,IM,3.0,BCC,1865.0,,,,,,,,,,,,,,,,,,,,,,,
Cr Mo Nb Ti V,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Cr Mo Nb Ti V,-0.042,-0.042,-0.013,stable,,7.63,-0.159,-0.021,['Cr1Mo1Nb1Ti1V1_SS_BCC'],,2151,7.320064224137933,191.4,2.653657721116272,1.0797625409355898,0.224535075210979,1.900292939624552,5.2,-4.208000000000001,7.600331497103291,-0.2983171215205778,-0.1633860983333323,3.736119338957185,2.3155669200359066,stable,stable,stable,stable,stable,stable,BCC,Ti20.0V20.0Cr20.0Nb20.0Mo20.0,4.23778,0.84451,5.2,0.14391,1.718,0.1307,0.05619,0.01153,0.15364,0.01338,7.40236,-4.32,6.54e+22,7.74e+22,1.21e+22,7.64e+22,BCC,0.0,BCC,2390.0,,,,,,,,,,,,,,,,,,,,,,,
Mo Nb Ta Ti Zr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Mo Nb Ta Ti Zr,-0.047,-0.047,-0.035,stable,,67.17,-0.155,-0.059,['Mo1Nb1Ta1Ti1Zr1_SS_BCC'],,2341,9.132901292175164,160.8,3.3554654010728493,1.116342324788987,0.2816806702633321,1.1885154590951932,4.800000000000001,-1.6960000000000006,20.522245065536307,-0.3246539050523108,-0.202731107999999,8.388008223593069,4.644520067802352,stable,stable,stable,stable,stable,stable,BCC,Ti20.0Zr20.0Nb20.0Mo20.0Ta20.0,4.48326,0.83883,4.8,0.1559,1.626,0.17324,0.05463,0.01199,0.19172,0.01338,19.77351,-1.76,6.48e+22,6.66e+22,3.05e+22,5.92e+22,BCC,0.0,BCC,2601.0,,,,,,,,,,,,,,,,,,,,,,,
Co Cr Fe Ni W,,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Co Cr Fe Ni W,-0.013,-0.013,-0.097,stable,,12.2,0.025,0.012,['Co1Cr1Fe1Ni1W1_SS_FCC'],,2013,11.04744116059379,262.0,1.7879487173599815,1.0400165730717983,0.232671442166846,4.186009880232271,7.800000000000001,-2.9920000000000004,10.00047377181782,-0.2790950141087917,-0.1073312250000002,4.600170557854415,1.9100888509416003,stable,stable,stable,stable,stable,stable,IM,Cr20.0Fe20.0Co20.0Ni20.0W20.0,9.24159,0.89933,7.8,0.20513,1.928,0.12068,0.03805,0.0091,0.33399,0.01338,10.38994,-2.88,5.07e+22,5.87e+22,6.48e+21,5.83e+22,FCC+IM,9.0,FCC,2236.0,,,,,,,,,,,,,,,,,,,,,,,
Co Cr Fe Mn Ni,,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Co Cr Fe Mn Ni,-0.03,-0.03,-0.08,stable,,3.69,0.023,0.008,['Co1Cr1Fe1Mn1Ni1_SS_FCC'],,1621,8.027647867162894,219.4,1.7749925672341786,1.039894875229228,0.1383618444514238,4.247342541379078,8.0,-4.192000000000001,5.749138934351841,-0.2247988016144605,-0.1293577912499994,3.069690016366663,1.463341620063894,stable,stable,stable,stable,stable,stable,IM,Cr20.0Mn20.0Fe20.0Co20.0Ni20.0,12.43679,0.91179,8.0,0.17678,1.766,0.07835,0.0328,0.00784,0.11899,0.01338,5.79328,-4.16,8.84e+22,1.03e+23,1.61e+22,1.02e+23,FCC,1.0,FCC,1801.0,,,,,,,,,,,,,,,,,,,,,,,
Al Mo Ta Ti V,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Al Mo Ta Ti V,-0.051,-0.051,-0.201,stable,,66.2,-0.119,-0.023,['Al1Mo1Ta1Ti1V1_SS_BCC'],,2024,8.186174397235211,165.8,5.422691864889765,1.17149072443123,0.2406158764504122,0.455072415147755,4.6000000000000005,-12.784,2.354144184533562,-0.2807176595396567,-0.4313018758333342,1.8474919064320825,2.314929608217932,stable,unstable,unstable,unstable,unstable,unstable,BCC,Al20.0Ti20.0V20.0Mo20.0Ta20.0,9.24645,0.89324,4.6,0.2217,1.688,0.14254,0.03804,0.00766,0.36304,0.01338,2.32155,-12.96,2.2e+23,2.57e+23,6.44e+21,2.57e+23,BCC,0.0,BCC,2249.0,,,,,,,,,,,,,,,,,,,,,,,
Cr Cu Fe Mn Ni,,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Cr Cu Fe Mn Ni,-0.0,-0.0,-0.017,stable,,2.13,0.036,0.009,['Cr1Cu1Fe1Mn1Ni1_SS_FCC'],,1547,8.05820031099802,203.6,1.7749925672341786,1.039894875229228,0.1418449858119771,4.247342541379078,8.4,2.7360000000000007,8.407563358158766,-0.2145636535120809,-0.1293577912499994,4.026722808937157,-0.3040479639690229,stable,stable,stable,stable,stable,stable,FCC,Cr20.0Mn20.0Fe20.0Ni20.0Cu20.0,12.97704,0.91193,8.4,0.2208,1.77,0.08014,0.03211,0.0073,0.16277,0.01338,8.45675,2.72,1.78e+23,1.82e+23,1.57e+23,9.15e+22,FCC+BCC,5.0,FCC,1719.0,,,,,,,,,,,,,,,,,,,,,,,
Al Co Fe Ni,,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Al Co Fe Ni,-0.043,-0.005,-0.29,stable,BCC,3.54,-0.024,-0.013,['Al1Co1Fe1Ni1_SS_BCC'],,1404,6.604716098846788,172.5,4.073737330411839,1.129238532492062,0.1175531794550874,0.6945532515045715,7.5,-13.650000000000002,1.3172965103464376,-0.1677204837932364,-0.6600758949999994,1.4742267437247176,3.0713615775936227,stable,unstable,unstable,unstable,unstable,unstable,IM,,,,,,,,,,,,,,,,,,,,,1560.0,27.0,Al1 Co1 Fe1 Ni1,BCC,CAST,BCC,,,6.6,456.0,C,25.0,964.0,,,,,162.0,,,,10.1016/j.jmmm.2014.07.023,2014.0,Effects of Al and Si addition on the structure and properties of CoFeNi equal atomic ratio alloy
Co Cr Fe Ni,,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Co Cr Fe Ni,-0.036,-0.036,-0.094,stable,FCC,3.61,0.039,0.024,['Co1Cr1Fe1Ni1_SS_FCC'],,1685,8.175043328498912,224.75,1.818181818181808,1.039955611728396,0.0966953980290685,3.486719200823268,8.25,-3.775,5.715845520390636,-0.2012645805518837,-0.0914570874999993,3.057704387340629,1.1485546233012365,stable,stable,stable,stable,stable,stable,FCC,,,,,,,,,,,,,,,,,,,,,1872.0,37.0,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,FCC,24.0,,8.2,,T,25.0,274.0,708.0,39.0,,,226.0,,,,10.1016/j.actamat.2014.08.026,2014.0,Temperature dependence of the mechanical properties of equiatomic solid solution alloys with face-centered cubic crystal structures
Co Cr Fe Ni,,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Co Cr Fe Ni,-0.036,-0.036,-0.094,stable,FCC,3.61,0.039,0.024,['Co1Cr1Fe1Ni1_SS_FCC'],,1685,8.175043328498912,224.75,1.818181818181808,1.039955611728396,0.0966953980290685,3.486719200823268,8.25,-3.775,5.715845520390636,-0.2012645805518837,-0.0914570874999993,3.057704387340629,1.1485546233012365,stable,stable,stable,stable,stable,stable,FCC,,,,,,,,,,,,,,,,,,,,,1872.0,46.0,Co1 Cr1 Fe1 Ni1,FCC,CAST,FCC,175.0,,8.2,,T,25.0,148.0,413.0,48.0,,,226.0,,,,10.1016/j.intermet.2015.01.004,2015.0,Effects of Nb additions on the microstructure and mechanical property of CoCrFeNi high-entropy alloys
Co Cr Fe Ni,,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Co Cr Fe Ni,-0.036,-0.036,-0.094,stable,FCC,3.61,0.039,0.024,['Co1Cr1Fe1Ni1_SS_FCC'],,1685,8.175043328498912,224.75,1.818181818181808,1.039955611728396,0.0966953980290685,3.486719200823268,8.25,-3.775,5.715845520390636,-0.2012645805518837,-0.0914570874999993,3.057704387340629,1.1485546233012365,stable,stable,stable,stable,stable,stable,FCC,,,,,,,,,,,,,,,,,,,,,1872.0,54.0,Co1 Cr1 Fe1 Ni1,FCC,ANNEAL,FCC,,,8.2,116.0,,25.0,,,,,,226.0,,,,10.1016/j.jallcom.2009.08.090,2009.0,"Microstructure and mechanical property of as-cast, -homogenized, and -deformed AlxCoCrFeNi (0≤x≤2) high-entropy alloys"
Co Cr Fe Ni,,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Co Cr Fe Ni,-0.036,-0.036,-0.094,stable,FCC,3.61,0.039,0.024,['Co1Cr1Fe1Ni1_SS_FCC'],,1685,8.175043328498912,224.75,1.818181818181808,1.039955611728396,0.0966953980290685,3.486719200823268,8.25,-3.775,5.715845520390636,-0.2012645805518837,-0.0914570874999993,3.057704387340629,1.1485546233012365,stable,stable,stable,stable,stable,stable,FCC,,,,,,,,,,,,,,,,,,,,,1872.0,54.0,Co1 Cr1 Fe1 Ni1,FCC,ANNEAL,FCC,,,8.2,113.0,,25.0,,,,,,226.0,,,,10.1016/j.jallcom.2009.08.090,2009.0,"Microstructure and mechanical property of as-cast, -homogenized, and -deformed AlxCoCrFeNi (0≤x≤2) high-entropy alloys"
Co Cr Fe Ni,,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Co Cr Fe Ni,-0.036,-0.036,-0.094,stable,FCC,3.61,0.039,0.024,['Co1Cr1Fe1Ni1_SS_FCC'],,1685,8.175043328498912,224.75,1.818181818181808,1.039955611728396,0.0966953980290685,3.486719200823268,8.25,-3.775,5.715845520390636,-0.2012645805518837,-0.0914570874999993,3.057704387340629,1.1485546233012365,stable,stable,stable,stable,stable,stable,FCC,,,,,,,,,,,,,,,,,,,,,1872.0,197.0,Co1 Cr1 Fe1 Ni1,FCC,CAST,FCC,,,8.2,,T,25.0,155.0,472.4,58.9,,,226.0,,,,10.1016/j.actamat.2016.06.063,2016.0,Ductile CoCrFeNiMox high entropy alloys strengthened by hard intermetallic phases
Co Cr Fe Ni,,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Co Cr Fe Ni,-0.036,-0.036,-0.094,stable,FCC,3.61,0.039,0.024,['Co1Cr1Fe1Ni1_SS_FCC'],,1685,8.175043328498912,224.75,1.818181818181808,1.039955611728396,0.0966953980290685,3.486719200823268,8.25,-3.775,5.715845520390636,-0.2012645805518837,-0.0914570874999993,3.057704387340629,1.1485546233012365,stable,stable,stable,stable,stable,stable,FCC,,,,,,,,,,,,,,,,,,,,,1872.0,196.0,Co1 Cr1 Fe1 Ni1,FCC,ANNEAL,FCC,,,8.2,,T,25.0,190.0,453.0,70.0,,,226.0,,,,10.1016/j.actamat.2015.08.076,2016.0,A precipitation-hardened high-entropy alloy with outstanding tensile properties
Co Cr Fe Ni,,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Co Cr Fe Ni,-0.036,-0.036,-0.094,stable,FCC,3.61,0.039,0.024,['Co1Cr1Fe1Ni1_SS_FCC'],,1685,8.175043328498912,224.75,1.818181818181808,1.039955611728396,0.0966953980290685,3.486719200823268,8.25,-3.775,5.715845520390636,-0.2012645805518837,-0.0914570874999993,3.057704387340629,1.1485546233012365,stable,stable,stable,stable,stable,stable,FCC,,,,,,,,,,,,,,,,,,,,,1872.0,171.0,Co1 Cr1 Fe1 Ni1,FCC,CAST,FCC,,,8.2,,C,25.0,,,83.0,,,226.0,,,,10.1016/j.jallcom.2013.12.210,2014.0,Effect of Mn and V on structure and mechanical properties of high-entropy alloys based on CoCrFeNi system
Co Cr Fe Ni,,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Co Cr Fe Ni,-0.036,-0.036,-0.094,stable,FCC,3.61,0.039,0.024,['Co1Cr1Fe1Ni1_SS_FCC'],,1685,8.175043328498912,224.75,1.818181818181808,1.039955611728396,0.0966953980290685,3.486719200823268,8.25,-3.775,5.715845520390636,-0.2012645805518837,-0.0914570874999993,3.057704387340629,1.1485546233012365,stable,stable,stable,stable,stable,stable,FCC,,,,,,,,,,,,,,,,,,,,,1872.0,137.0,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,FCC,,,8.2,,T,20.0,446.0,664.0,63.0,,189.0,226.0,,,,10.1007/s40843-018-9373-y,2018.0,Excellent ductility and serration feature of metastable CoCrFeNi high-entropy alloy at extremely low temperatures
